date,year,month,quarter,mode,scenario,ads_revenue,cloud_revenue,new_geo_revenue,device_revenue,revenue,platform_revenue,frontier_revenue,total_mau_m,cloud_customers,cloud_arpu_annual,device_units,marketing_spend,gross_logo_adds,churn_rate,compute_units,infra_unit_cost,cogs,gross_profit,rnd_expense,snm_expense,gna_expense,opex,operating_income,sbc,interest_income,tax,net_income,platform_operating_income,frontier_operating_income,depreciation,capex,headcount_total,hc_Engineering,hc_Research,hc_Sales_Marketing,hc_G_and_A,hc_Operations,comp_Engineering,comp_Research,comp_Sales_Marketing,comp_G_and_A,comp_Operations,cash,accounts_receivable,accounts_payable,deferred_revenue,ppe_net,other_assets,total_assets,total_liabilities,retained_earnings,paid_in_capital,total_equity,balance_check,cfo,cfi,cff,net_change_in_cash,event_notes,mau_NA,mau_EU,mau_APAC,mau_LATAM,mau_ROW,arpu_NA,arpu_EU,arpu_APAC,arpu_LATAM,arpu_ROW,fx_NA,fx_EU,fx_APAC,fx_LATAM,fx_ROW,adsrev_NA,adsrev_EU,adsrev_APAC,adsrev_LATAM,adsrev_ROW
2024-09-01,2024,9,2024-Q3,actual,Reported actuals,2379707096.234926,105187871.81607719,0.0,287511339.32944953,2772406307.380453,2484894968.0510035,287511339.32944953,3650.0396553613505,20056.354701745,62935.38783910239,668631.0216963943,18111118.672562502,778.0363277892521,0.011,2814314837.612402,0.07980263843975732,802390644.5621632,1970015662.8182898,701848833.8561282,249660977.49210387,256786951.6862254,1208296763.0344574,761718899.7838323,332765126.9609544,110208864.31286085,139508442.2554709,732419321.8412223,1189087957.2818146,-427369057.4979822,283742533.9261381,776273766.0665269,53373.0692216756,23958.502327849983,5186.19813643776,10001.701825570972,6478.99358530571,7747.673346511175,463197711.67176634,115825091.71377663,148358577.07930276,83147084.34475662,78122372.91065435,38257218821.39649,3465507884.2255664,2384781145.6873503,173559988.49652737,10687643791.869633,12000000000.0,64410370497.491684,2558341134.1838775,29957076747.261463,31894952616.04634,61852029363.3078,7.62939453125e-06,1247596251.6250153,-776273766.0665269,0.0,471322485.55848837,,442.09259015660325,531.9828600146192,1361.959426623875,423.87603914114163,890.1287394251113,23.859165040533682,12.753482357338656,5.735460723513594,3.74726570220835,2.883355493781572,1.007238437078577,1.0189859858462396,0.9507314194691393,0.8861384557352148,0.8511794792972571,885359234.7525059,576120582.0892586,618883751.3279479,117293431.90780425,182050096.15740976
2024-10-01,2024,10,2024-Q4,actual,Reported actuals,2468429464.6617575,109602068.44920371,0.0,301886906.29592204,2879918439.4068832,2578031533.110961,301886906.29592204,3678.4400060111534,20609.48447832182,63816.48326884982,702062.572781214,17618991.09363727,773.749678296016,0.011,2851314691.393905,0.07956323052443805,835829058.5592983,2044089380.847585,714730879.1900456,251551514.24269956,262689272.38032746,1228971665.8130727,815117715.0345123,337810882.1214727,111583554.89573978,148272203.18884033,778429066.7414117,1250926559.668663,-435808844.6341506,300542058.1560116,806377163.0339274,54035.034198206835,24151.38781598021,5406.576137434606,10077.290064181627,6611.998366517652,7787.7818140927375,466926831.1089508,120746867.06937285,149479802.61869413,84853979.03697653,78526799.95876844,38795712251.89962,3599898049.258604,2439976472.793885,180843412.94118613,11193478896.74755,12000000000.0,65589089197.90578,2620819885.735071,30735505814.002876,32232763498.167812,62968269312.170685,2.288818359375e-05,1344870593.5370522,-806377163.0339274,0.0,538493430.5031247,,437.75468623301924,531.5336871804171,1380.566955503342,426.00381429260585,902.5808628017693,24.302551779198886,13.279318267603893,5.939557339025185,3.9228652268428728,3.020751112391754,0.9776523177402079,1.09068185441102,0.9364673772155878,0.8832617314297107,0.8680854760564841,866734071.7638205,641539521.3990933,639915986.9609061,123005645.35166843,197234239.18626937
2024-11-01,2024,11,2024-Q4,actual,Reported actuals,2610213848.942058,114103463.36446828,0.0,316981251.6107182,3041298563.9172444,2724317312.306526,316981251.6107182,3701.9507012721638,21159.687519306604,64709.91403461372,737165.7014202748,17980633.260381214,776.907370246324,0.011,2885502501.9576735,0.07932454083286473,873725331.1673834,2167573232.749861,732184404.0705029,252701211.4301908,264728043.53014278,1249613659.0308366,917959573.7190242,343240120.570381,113154160.73470724,164978197.51259702,866135536.9411345,1363765285.900295,-445805712.1812709,318282966.44552886,851563597.8968285,54361.33573799844,24742.39630004446,5524.650402221112,10038.91335014928,6514.039446251365,7541.336239332223,478352995.1341929,123383858.98293817,148910548.02721432,83596839.56022586,76041807.07993324,39338007522.371086,3801623204.8965554,2500474571.232899,188270714.55137268,11726759528.198849,12000000000.0,66866390255.46649,2688745285.7842717,31601641350.94401,32576003618.738194,64177644969.682205,1.52587890625e-05,1393858868.3682935,-851563597.8968285,0.0,542295270.471465,APAC currency depreciation vs USD,438.29840691416024,534.4954356628385,1399.2217197174893,430.80434754135763,899.130791436318,26.248390864978543,14.208182614872625,6.47337942818298,4.248660788760261,3.275254520798704,0.9844103520654917,1.063977289962582,0.8691952271425122,0.8964656294081866,0.816156196082892,943772900.1332465,673338804.3648459,656075300.6554835,136736523.3179386,200290320.47054338
2024-12-01,2024,12,2024-Q4,actual,Reported actuals,2849318780.5471983,118738024.4418966,0.0,332830314.1912541,3300887119.180349,2968056804.9890947,332830314.1912541,3741.2689697904893,21715.122669676795,65615.85283109831,774023.9864912885,19313621.36905586,788.1917130825649,0.011,2930524533.019784,0.07908656721036614,922685372.2621629,2378201746.918186,748930811.2453116,258934274.0877018,270087194.0911531,1277952279.4241664,1100249467.4940197,349858155.75738066,114735855.27358234,194397651.6428163,1020587671.1247857,1556732580.7295406,-456483113.2355208,337538141.30741423,924248393.3704978,55374.59200788584,25339.464300193773,5572.480147396744,10257.715535683199,6500.65912900278,7704.272895609345,489896309.8037463,124452056.62519394,152156113.77930078,83425125.48886901,77684751.69739424,39892869016.87719,4126108898.975436,2588439159.2210455,195917740.3291294,12313469780.261932,12000000000.0,68332447696.114555,2784356899.5501747,32622229022.068798,32925861774.495575,65548090796.56438,7.62939453125e-06,1479109887.876603,-924248393.3704978,0.0,554861494.5061051,,446.67312862721866,537.6078591215967,1408.140964690172,435.3171839673373,913.5298333841646,27.960029851288272,14.744726424083577,6.866144909046954,4.559449036005917,3.562184658361023,0.9888085542790102,1.0437562093833497,0.9447089938634355,0.8678846478327387,0.833507458165926,1029102009.3008837,689477588.5414586,761159902.3120791,143548591.92587066,226030688.46690652
2025-01-01,2025,1,2025-Q1,actual,Reported actuals,2259567232.62993,123513833.5492834,0.0,349471829.9008168,2732552896.0800304,2383081066.1792135,349471829.9008168,3737.0779884606472,22276.661951547514,66534.47477073368,812725.185815853,20830735.086367674,800.4056312371642,0.011,2947858793.4064107,0.07884930750873503,910264184.4763129,1822288711.6037176,755368498.9004138,262052065.49986377,272713843.00857085,1290134407.4088483,532154304.1948693,351805681.0635805,116354201.29922514,103761360.8790551,544747144.6150392,993615078.666565,-461460774.4716957,353478033.20121443,765114810.9024086,55663.851643753325,25463.86495354552,5622.8980614189095,10332.802931298942,6443.00924955739,7801.276447932567,492301389.10188,125578056.70502232,153269910.14760098,82685285.36931984,78662870.84998672,41065077112.83415,3415691120.100038,2557433343.2979956,203797825.35631764,12725106557.963127,12000000000.0,69205874790.89731,2761231168.654313,33166976166.683838,33277667455.559155,66444643622.243,0.0,1937322906.8593707,-765114810.9024086,0.0,1172208095.956962,,448.2426931232045,535.2818874522484,1400.1384126432554,442.4147223974943,911.0002728444448,22.477528111088663,11.549692427772682,5.469037028951437,3.5018512733462424,2.795693894208146,0.9927645904511165,1.0594990129635058,0.91997885349231,0.8661564423581666,0.8542103203188519,833540681.5532055,545848696.5989588,587054515.9163667,111825889.63432099,181297448.92707822
2025-02-01,2025,2,2025-Q1,actual,Reported actuals,2262708517.3868256,128443995.46750003,0.0,366945421.3958576,2758097934.250183,2391152512.854326,366945421.3958576,3758.1801191714394,22846.01011546081,67465.95741752395,853361.4451066456,22668030.716167506,814.3914453803194,0.011,2982281858.4249353,0.07861275958620882,939080095.7479607,1819017838.5022225,761563778.2925787,266131887.96936038,275743623.53157485,1303439289.7935138,515578548.70870876,353737192.9622203,119773141.57909961,101656270.44604935,533695419.8417591,981988157.2213708,-466409608.51266205,369566937.81767386,772267421.5900513,55884.89170758054,25617.745229533863,5640.091978280094,10451.43094467221,6478.682950535274,7696.940604559094,495276407.770988,125962054.18158877,155029559.0126378,83143097.86520268,77610817.76263754,41567237040.63862,3447622417.812729,2598657672.618493,211932592.52137506,13127807041.735504,12000000000.0,70142666500.18686,2810590265.1398683,33700671586.525597,33631404648.521374,67332076235.04697,3.0517578125e-05,1274427349.3945172,-772267421.5900513,0.0,502159927.8044659,,450.2277058966813,544.4646132445673,1400.4157392018385,443.08886091467366,919.9831999136787,22.538434229095152,11.47882173669757,5.387126354694087,3.499515488467224,2.773363426774118,1.0059283600161733,1.043551252414974,0.90685282475062,0.8858835942615598,0.8653031375883394,850632095.0957412,543499948.9725382,570124506.3639625,114470654.28598751,183981312.66859588
2025-03-01,2025,3,2025-Q1,actual,Reported actuals,2353684402.5791955,133414446.67272878,0.0,385292692.4656505,2872391541.717575,2487098849.2519245,385292692.4656505,3774.079095879107,23402.45735522811,68410.48082136929,896029.517361978,21782297.021625165,807.7533510373734,0.011,3013492088.3468804,0.07837692130745019,977501062.3924897,1894890479.3250854,774423925.5617791,264796735.7036187,280883473.97657764,1320104135.2419753,574786344.0831101,358061537.24648815,121237774.70186265,111363859.00559565,584660259.7793771,1048838566.9366534,-474052222.8535433,386322555.1443597,804269631.6809211,56472.00798142253,25894.98177052853,5812.252989560596,10348.250856429539,6519.316968848296,7897.205396055567,500636314.23021823,129806983.43351997,153499054.3703715,83664567.76688646,79630154.41022696,42015513898.42264,3590489427.146969,2656825574.7588196,220133837.0100025,13545754118.272066,12000000000.0,71151757443.84167,2876959411.768822,34285331846.304974,33989466185.76786,68274798032.07283,1.52587890625e-05,1252546489.4649389,-804269631.6809211,0.0,448276857.7840178,,451.82212208707944,540.0902290363879,1405.773366606004,442.90367057333475,933.4897075763013,23.149733301568357,12.116721729642691,5.635165605010029,3.638544594097,2.9713973718228024,1.0037968678567488,1.076206949686248,0.8851754514361223,0.8611304588228873,0.8299975497697019,874939599.949853,586902555.6176287,584346045.904784,115644421.06429227,191851780.04263768
2025-04-01,2025,4,2025-Q2,actual,Reported actuals,2445562850.217516,138569031.11137676,0.0,404557327.08893305,2988689208.4178257,2584131881.3288927,404557327.08893305,3803.8939617675965,23971.037346589394,69368.22755286845,940830.9932300769,24279676.479078803,826.0070222687946,0.011,3054521005.81672,0.07814179054352784,1014669628.1755106,1974019580.242315,776705753.9806671,265295768.80242485,283909955.81220424,1325911478.5952964,648108101.6470187,357620565.53027135,122545248.87039937,123304536.08278689,647348814.4346311,1124948956.1616945,-476840854.5146758,403756575.52679706,836832978.3569913,56319.44630387142,25777.508439873407,5892.654826915188,10220.962984771564,6575.690410581196,7852.62964173006,498365163.17088586,131602624.46777254,151610950.9407782,84388026.93579201,79180682.22077811,42494984223.099434,3735861510.522282,2701269941.352448,228638901.33377168,13978830521.10226,12000000000.0,72209676254.72398,2929908842.6862197,34932680660.7396,34347086751.29813,69279767412.03773,3.0517578125e-05,1316303303.0337837,-836832978.3569913,0.0,479470324.6767924,,448.3939892040826,544.5899521744296,1418.968071495214,444.4181699195968,947.5237789742735,23.898521628985232,12.604282349037595,5.819365678686597,3.7630159443712334,3.1199048449163587,0.9895882317428918,1.0127257967475154,0.9537047182351072,0.8895239163501598,0.8213448456044583,883698452.1110549,579293124.7437733,656267589.8865538,123966473.92387511,202337209.5522584
2025-05-01,2025,5,2025-Q2,actual,Reported actuals,2521768326.484179,143940204.03100255,0.0,424785193.4433797,3090493723.9585614,2665708530.5151815,424785193.4433797,3828.4238237737427,24556.406114492976,70339.38273860862,987872.5428915807,27723685.27649297,849.0501787160657,0.011,3093024342.3831434,0.07790736517189725,1056706271.2138659,2033787452.7446957,804946204.665102,271486098.33231235,289747330.2152792,1366179633.2126937,667607819.532002,367924443.77913105,123943703.98404002,126648243.76256672,664903279.7534753,1159784497.8054457,-492176678.2734436,421784455.583222,865338242.7083973,57642.08168574244,27149.535288852287,5818.888360307637,10232.447333328311,6574.558209196741,7866.652494057466,524891015.5844775,129955173.3802039,151781302.11103663,84373497.01802485,79322079.31507945,43058187254.550446,3863117154.9482017,2793592245.504564,237501336.65115425,14422384308.227436,12000000000.0,73343688717.72609,3031093582.155718,35597583940.49308,34715011195.07726,70312595135.57034,3.0517578125e-05,1428541274.1594074,-865338242.7083973,0.0,563203031.4510101,Engineering hiring ran ahead of plan for AI initiatives,451.44287758159123,551.637232759463,1429.754030411447,446.2414647896079,949.3482182316333,24.36921003500156,12.732496315081997,5.883194157736327,3.8228261016856195,3.0936401645788747,0.9877204639721421,1.0506742611533897,0.9387631350572387,0.9039825104605389,0.8773859289152022,905517947.1245937,614970067.161418,658035450.858267,128508912.16141795,214735949.17848265
2025-06-01,2025,6,2025-Q2,actual,Reported actuals,2586812853.3337846,149254436.04670244,0.0,446024453.11554873,3182091742.4960356,2736067289.380487,446024453.11554873,3859.504603763464,25111.46129199262,71324.13409694914,1037266.1700361598,24161647.068803776,825.1756447590628,0.011,3135546623.842402,0.07767364307638155,1097243944.1329443,2084847798.3630912,818391504.5676013,268185484.26306766,294916709.986338,1381493698.817007,703354099.5460842,372377192.2124661,125586379.49243881,132630476.64616367,696310002.3923593,1203123891.8037226,-499769792.2576385,440346657.41444886,890985687.89889,58262.97975762863,27558.880915990103,5905.3205853904565,10175.025110639148,6610.1230329327545,8013.630112676165,532805031.0424753,131885493.0737202,150929539.14114735,84829912.25597034,80804103.63615133,43626674568.767624,3977614678.1200447,2849760435.9472985,246269819.47705907,14873023338.711876,12000000000.0,74477312585.59955,3096030255.4243574,36293893942.88544,35087388387.28973,71381282330.17517,1.52587890625e-05,1459473002.1160707,-890985687.89889,0.0,568487314.2171807,,454.07538244353094,555.7816292157227,1434.3459310615942,444.19497484351587,971.1066861991,24.934970431831733,13.267017411437841,5.983202706320746,3.9115296003381186,3.1565198925655413,0.9701118876036139,1.0536111669811783,0.9414437758656153,0.8731278344894545,0.8783540893890318,915329364.9422473,647405829.3494424,673287830.6905065,126420309.57351275,224369518.7780762
2025-07-01,2025,7,2025-Q3,actual,Reported actuals,2537141655.152232,154770641.71103153,0.0,468325675.7713262,3160237972.6345897,2691912296.8632636,468325675.7713262,3845.4914652938983,25680.02052236385,72322.67197430643,1089129.478537968,27060423.587354857,844.7853045831496,0.011,3149606147.627366,0.07744062214715242,1132156159.870269,2028081812.7643206,844450909.1147351,275030531.3126382,301246120.8390567,1420727561.2664301,607354251.4978905,382401212.7866829,127244467.49223891,117535795.03842069,617062923.9517087,1121412781.6089218,-514058530.11103123,458781378.921484,884866632.3376852,59588.86491024117,28572.864695420933,6000.257314675578,10272.121653614337,6618.478538313279,8125.142708217047,552408717.4448047,134005746.69442123,152369804.52861264,84937141.24168709,81928522.30785522,44314621794.469536,3950297465.793237,2927909826.654069,255371558.82320207,15299108592.128077,12000000000.0,75564027852.39084,3183281385.477271,36910956866.83714,35469789600.07641,72380746466.91354,3.0517578125e-05,1572813858.0395966,-884866632.3376852,0.0,687947225.7019113,,449.28458313167056,555.7790370597301,1425.676216616967,439.46906431617487,975.2825641693559,24.841435029907057,13.196351851605234,6.012003179799339,3.954039240636499,3.1116616407197086,0.9819515381041497,1.0141813034636742,0.9202774322512439,0.8847937076928266,0.8642087342373437,913286431.3857484,619855419.2416608,657321189.2355527,128123874.52901168,218554740.7602588
2025-08-01,2025,8,2025-Q3,actual,Reported actuals,2579978869.1556277,171568552.2611412,0.0,491741959.5598926,3243289380.9766617,2751547421.416769,491741959.5598926,3859.177099055096,26237.51724926074,73335.18938194672,1143585.9524648665,26326996.742282577,839.9769526428936,0.011,3229053033.8826056,0.07720830028071096,1171374797.846526,2071914583.1301358,847272479.5557146,277246330.54089946,304033152.0700484,1428551962.1666625,643362620.9634733,383051869.5476218,129250980.23386948,123618176.19157484,648995425.005768,1160284607.628553,-516921986.6650795,477700566.9771812,908121026.6734654,59673.845693715455,28484.422994128283,6051.494119814899,10459.979758092904,6620.61885360734,8057.329968072027,550698844.5531468,135150035.34253275,155156366.41171142,84964608.62129419,81244743.84472628,44887144542.7249,4054111726.220827,2974903448.072238,283088111.230883,15729529051.824362,12000000000.0,76670785320.77008,3257991559.303121,37559952291.84291,35852841469.62403,73412793761.46695,1.52587890625e-05,1480643774.928831,-908121026.6734654,0.0,572522748.2553657,Enterprise AI-API adoption beat plan,454.0824420250358,555.2278262142995,1429.0006291062255,442.1896184443613,978.6765832651739,24.58867013299482,13.269167205724946,5.971736820846438,4.004948937650323,3.088135494627384,0.9912918505411208,1.0814658632462315,0.9358418363639783,0.8403687196851048,0.8105539477894356,922337868.6427804,663966945.7648202,665509546.9197346,124020694.23085822,204143813.59743425
